edit_history_tweet_ids,public_metrics,id,entities,created_at,author_id,text,username,name
['1972371951705620699'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972371951705620699,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:44:52+00:00,2582950634,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Jajaja Deje el bochinche marica, que ya son suficientemente patéticos sin ponerse a opinar...

...esos firmantes no dan ni lástima; de ustedes no se hace ni un sancocho regular...",SamuelORoGa,Samuel Rodríguez Galindo
['1972371930813702319'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",1972371930813702319,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 18:44:47+00:00,1413937813188403204,@JDOviedoAr @petrogustavo @ConTodaPorCol Nadie va a votar por gomelos que fomentan el genocidio,EJeffry88,CaosGold88
['1972371562385809600'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972371562385809600,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:43:20+00:00,596599364,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Devuelva la plata, rata malapid@",carlosandgonsan,Carlos Gonzalez
['1972371490877358178'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 31}",1972371490877358178,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 27, 'end': 43, 'username': 'MejorJuntos_col', 'id': '1966611523217903617'}]}",2025-09-28 18:43:02+00:00,1813062538059296769,"@JDOviedoAr @ConTodaPorCol @MejorJuntos_col Acabar con lo público sería mejor
 Dejar lo esencial. Son un nido de ratas cada vez más grande que nos chupa cada vez más impuestos.",omaryesidmarino,Omar Yesid Mariño
['1972371389203321090'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972371389203321090,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 197, 'end': 220, 'url': 'https://t.co/xNX2E7LUtx', 'expanded_url': 'https://x.com/ramones_didi/status/1972371389203321090/photo/1', 'display_url': 'pic.x.com/xNX2E7LUtx', 'media_key': '3_1972371384215973888'}]}",2025-09-28 18:42:38+00:00,1265088118966845444,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Usted lo que quiere es que se lo culeen los gringos https://t.co/xNX2E7LUtx,ramones_didi,Didi Ramones
['1972371385113829664'],"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 33}",1972371385113829664,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}, {'start': 189, 'end': 205, 'username': 'USEmbassyBogota', 'id': '85867670'}, {'start': 347, 'end': 360, 'username': 'petrogustavo', 'id': '49849732'}], 'annotations': [{'start': 209, 'end': 212, 'probability': 0.9823, 'type': 'Place', 'normalized_text': 'EEUU'}, {'start': 371, 'end': 374, 'probability': 0.4175, 'type': 'Organization', 'normalized_text': 'DDHH'}, {'start': 397, 'end': 400, 'probability': 0.9621, 'type': 'Place', 'normalized_text': 'Gaza'}], 'hashtags': [{'start': 396, 'end': 401, 'tag': 'Gaza'}]}",2025-09-28 18:42:37+00:00,1200163179080376325,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Obtuso. En dos ocasiones me negaron la visa @USEmbassyBogota de EEUU 🇺🇸, un disparate considerando per se un despilfarro de 💴 y ⏱️ que en definitiva, perdió absoluto interés y que celebró nuestro Pdte. @petrogustavo anteponga DDHH sobre imperialismo.
#Gaza 🇨🇴 está con ustedes ✊",DIMITRIMAR24,GONCASTMAR
['1972371222488129644'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972371222488129644,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/StuOOP7wIO', 'expanded_url': 'https://x.com/teodorofodo/status/1972371222488129644/photo/1', 'display_url': 'pic.x.com/StuOOP7wIO', 'media_key': '16_1972371215126810624'}]}",2025-09-28 18:41:58+00:00,76704095,"@JDOviedoAr @petrogustavo @ConTodaPorCol El trino mas insensible de este año, usted es una muy mala persona y un horrible ser humano. https://t.co/StuOOP7wIO",teodorofodo,tc
['1972371060759875595'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1972371060759875595,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'annotations': [{'start': 105, 'end': 109, 'probability': 0.5294, 'type': 'Person', 'normalized_text': 'Petri'}]}",2025-09-28 18:41:20+00:00,161131344,"@JDOviedoAr @petrogustavo @ConTodaPorCol Maricón, oportunista de mierda, usted es lo que se resume en un Petri (pequeño enano triple hijueputa) JAJAJAJAJAJA",Ivancho821,Ivan BGuti
['1972370961312928011'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}",1972370961312928011,"{'mentions': [{'start': 0, 'end': 8, 'username': 'minieto', 'id': '45360953'}, {'start': 9, 'end': 20, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 21, 'end': 34, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 35, 'end': 49, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'annotations': [{'start': 102, 'end': 105, 'probability': 0.9714, 'type': 'Place', 'normalized_text': 'EEUU'}, {'start': 115, 'end': 122, 'probability': 0.9894, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 141, 'end': 144, 'probability': 0.9453, 'type': 'Place', 'normalized_text': 'EEUU'}]}",2025-09-28 18:40:56+00:00,1657215488479428608,"@minieto @JDOviedoAr @petrogustavo @ConTodaPorCol Pobreza mental es un hpta cipayo, arrodillado a los EEUU como si Colombia fuera colonia de EEUU, eso sí es pobreza mental tonta",Valv97226Wilmer,antipetardovalvwilm
['1972370958846755171'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1972370958846755171,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'annotations': [{'start': 66, 'end': 73, 'probability': 0.9849, 'type': 'Place', 'normalized_text': 'Colombia'}], 'urls': [{'start': 242, 'end': 265, 'url': 'https://t.co/9bwIvK185E', 'expanded_url': 'https://x.com/mauricepineda/status/1972370958846755171/photo/1', 'display_url': 'pic.x.com/9bwIvK185E', 'media_key': '3_1972370947526086656'}]}",2025-09-28 18:40:56+00:00,230353152,"@JDOviedoAr @petrogustavo @ConTodaPorCol Lo que tiene jodida a mi Colombia son estos hptas políticos sinvergüenzas, corruptos y mentirosos..

En las próximas elecciones hay que sacar a todas esas ra-tas sin excepción de todos los partidos... https://t.co/9bwIvK185E",mauricepineda,𝕸𝖆𝖚𝖗𝖎𝖈𝖎𝖔 𝕻𝖎𝖓𝖊𝖉𝖆.
['1972370943885619426'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 3}",1972370943885619426,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:40:52+00:00,909602406702485505,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Como hay sapo ‼️‼️ no le duele al presidente .,Francis40462061,Франсиско Миаранда
['1972370882451657107'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972370882451657107,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 18:40:37+00:00,2759009621,@JDOviedoAr @petrogustavo @ConTodaPorCol Un líder … como usted ??? Jajaja jajaja no me diga más gono !!!,villaeduardo26,meVR
['1972370590972711198'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972370590972711198,"{'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:39:28+00:00,161131344,"@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez Nos limpiamos el culo con la Visa, mamarracho porcino, ustedes los arrodillados creen que el mayor logro en la vida es irse a ese cagadero lleno de drogadictos... Malparidos",Ivancho821,Ivan BGuti
['1972370530843136137'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972370530843136137,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:39:14+00:00,342773721,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Ay cálmate loca,Jaimepatomas,Jaime X 🐺
['1972370471896395978'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972370471896395978,"{'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/cTEerMLeNE', 'expanded_url': 'https://x.com/leedvalero/status/1972370471896395978/photo/1', 'display_url': 'pic.x.com/cTEerMLeNE', 'media_key': '16_1972370464707162112'}]}",2025-09-28 18:39:00+00:00,2543556984,@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez https://t.co/cTEerMLeNE,leedvalero,Luis Alberto Arias V
['1972370141896995303'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 20}",1972370141896995303,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/QcUP9KL2OD', 'expanded_url': 'https://x.com/oswaldo19781104/status/1972370141896995303/photo/1', 'display_url': 'pic.x.com/QcUP9KL2OD', 'media_key': '3_1972370139497558016'}]}",2025-09-28 18:37:41+00:00,1146944173066641408,@JDOviedoAr @petrogustavo @ConTodaPorCol https://t.co/QcUP9KL2OD,oswaldo19781104,Oswaldo
['1972370086708363739'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 31}",1972370086708363739,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 18:37:28+00:00,472505659,"@JDOviedoAr @petrogustavo @ConTodaPorCol Gomelo, mk y vicioso.",jorgeliecer7,Jorge Eliecer
['1972369263878185223'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972369263878185223,"{'annotations': [{'start': 145, 'end': 151, 'probability': 0.4839, 'type': 'Person', 'normalized_text': 'Daniela'}, {'start': 209, 'end': 215, 'probability': 0.7541, 'type': 'Person', 'normalized_text': 'Gustavo'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 18:34:12+00:00,1315883720260358144,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Daniela, eres un borrega a la mitad más uno de los colombianos, Gustavo si nos representa",arabe1310,Ifa Odara Oturaira
['1972369189643161952'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972369189643161952,"{'mentions': [{'start': 0, 'end': 12, 'username': 'gololimpico', 'id': '127411288'}, {'start': 13, 'end': 24, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 25, 'end': 38, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 39, 'end': 53, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 18:33:54+00:00,1370407527444316160,@gololimpico @JDOviedoAr @petrogustavo @ConTodaPorCol Jajajajaja le gana la subida del dólar en los últimos 3 años,LibresOMuertxs,Molecular Disipado
