entities,author_id,id,text,edit_history_tweet_ids,public_metrics,created_at,username,name
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 33, 'end': 38, 'probability': 0.4868, 'type': 'Place', 'normalized_text': 'bogota'}]}",47246539,1968342952792731802,@JDOviedoAr Y cuando el norte de bogota,['1968342952792731802'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 176}",2025-09-17 15:55:04+00:00,Pensamiento3031,Maria Beatriz Moreno
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",85586927,1968338791430754641,@JDOviedoAr Un profesor corrupto que aceptó sueldos de concejal estando inhabilitado? Tenaz la enseñanza que da.,['1968338791430754641'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 136}",2025-09-17 15:38:32+00:00,Unausuaria_mas1,yo
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 29, 'end': 36, 'probability': 0.636, 'type': 'Organization', 'normalized_text': 'concejal'}]}",1777867789287538688,1968333084648251734,"@JDOviedoAr Oye loco siga de concejal, no se queme que usted no tiene talla presidencial y menos con los que se junta",['1968333084648251734'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 40}",2025-09-17 15:15:51+00:00,CifuentesL98485,Luis Gabriela Saavedra Cifuentes
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1720073314368925696,1968332189143363953,"@JDOviedoAr Felicidades 
Eso de medir resultados de campaña  en número de ciudades es característico de un nómada de la bicicleta.",['1968332189143363953'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 101}",2025-09-17 15:12:18+00:00,AfanadorTe78809,Camilo Afanador Tellez
"{'urls': [{'start': 202, 'end': 225, 'url': 'https://t.co/W8pBwUmQFt', 'expanded_url': 'https://x.com/MargaritaArval7/status/1968331971039502442/photo/1', 'display_url': 'pic.x.com/W8pBwUmQFt', 'media_key': '3_1968331968233226240'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'CxRamirezMiguel', 'id': '1399484619574198272'}, {'start': 17, 'end': 28, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 29, 'end': 44, 'username': 'NestorMoralesC', 'id': '3300493816'}, {'start': 45, 'end': 55, 'username': 'agaviriau', 'id': '175806207'}]}",917589093374156800,1968331971039502442,@CxRamirezMiguel @JDOviedoAr @NestorMoralesC @agaviriau La lealtad se mide con echos no con palabras que quedan en el vacío de la incertidumbre de circunstancias y expectativas de un futuro incierto 🤔🤔 https://t.co/W8pBwUmQFt,['1968331971039502442'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 36}",2025-09-17 15:11:26+00:00,MargaritaArval7,Margarita Arévalo Gu
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1774154991097233408,1968326869373337701,"@JDOviedoAr Este ""greñudo"", descubrió que el agua moja.
Mejor devuelva esa plática que se robó.",['1968326869373337701'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",2025-09-17 14:51:10+00:00,trevino_he72934,Henry Treviño
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 115, 'end': 122, 'probability': 0.9827, 'type': 'Place', 'normalized_text': 'Colombia'}]}",1692102566098747392,1968325472087122194,"@JDOviedoAr A esté pobre quién putas le dijo qué podría tener una mínima posibilidad de llegar a ser presidente de Colombia, quién le vendió esa idea, quién lo engañó, quién le hizo ese daño tan grande. Quién lo ilusionó así de esa manera..",['1968325472087122194'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 84}",2025-09-17 14:45:36+00:00,JavierBern21998,Javier Bernal
"{'mentions': [{'start': 0, 'end': 12, 'username': 'Juan_Florez', 'id': '96779730'}, {'start': 13, 'end': 29, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 30, 'end': 45, 'username': 'andresguerraho', 'id': '82697443'}, {'start': 46, 'end': 56, 'username': 'agaviriau', 'id': '175806207'}, {'start': 57, 'end': 71, 'username': 'anibalgaviria', 'id': '37758638'}, {'start': 72, 'end': 85, 'username': 'CamiloRomero', 'id': '49681553'}, {'start': 86, 'end': 101, 'username': 'carolinacorcho', 'id': '346151846'}, {'start': 102, 'end': 115, 'username': 'ClaudiaLopez', 'id': '137908875'}, {'start': 116, 'end': 131, 'username': 'ClaraLopezObre', 'id': '126832572'}, {'start': 132, 'end': 145, 'username': 'CristoBustos', 'id': '66711542'}, {'start': 146, 'end': 158, 'username': 'DanielPalam', 'id': '120805318'}, {'start': 159, 'end': 172, 'username': 'EfrainCepeda', 'id': '83861270'}, {'start': 173, 'end': 189, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 190, 'end': 206, 'username': 'FBarbosaDelgado', 'id': '1734953190297100289'}, {'start': 207, 'end': 221, 'username': 'German_Vargas', 'id': '20456814'}, {'start': 222, 'end': 238, 'username': 'gloriainesramir', 'id': '60069990'}, {'start': 239, 'end': 254, 'username': 'GloriaFlorezSI', 'id': '296863250'}, {'start': 255, 'end': 270, 'username': 'GustavoBolivar', 'id': '50981729'}, {'start': 271, 'end': 284, 'username': 'hectorolimpo', 'id': '273145022'}, {'start': 285, 'end': 301, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 302, 'end': 315, 'username': 'JuanGZuluaga', 'id': '202812622'}, {'start': 316, 'end': 327, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 328, 'end': 341, 'username': 'JCardenasRey', 'id': '967396319986843648'}, {'start': 342, 'end': 352, 'username': 'lunadavid', 'id': '44740326'}, {'start': 353, 'end': 366, 'username': 'LuisGMurillo', 'id': '293612779'}, {'start': 367, 'end': 375, 'username': 'luiscrh', 'id': '87025783'}, {'start': 376, 'end': 390, 'username': 'MariaFdaCabal', 'id': '350862112'}, {'start': 391, 'end': 404, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 405, 'end': 421, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 422, 'end': 438, 'username': 'MauriceArmitage', 'id': '2792805879'}, {'start': 439, 'end': 455, 'username': 'MauricioLizcano', 'id': '71629877'}, {'start': 456, 'end': 469, 'username': 'migueluribel', 'id': '1932638594587574273'}, {'start': 470, 'end': 486, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 487, 'end': 502, 'username': 'PizarroMariaJo', 'id': '1362851972'}, {'start': 503, 'end': 515, 'username': 'PinzonBueno', 'id': '3401638840'}, {'start': 516, 'end': 529, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 530, 'end': 544, 'username': 'QuinteroCalle', 'id': '36276135'}, {'start': 545, 'end': 557, 'username': 'RoyBarreras', 'id': '62154340'}, {'start': 558, 'end': 573, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 574, 'end': 587, 'username': 'VickyDavilaH', 'id': '242730842'}]}",212546378,1968324033168195957,@Juan_Florez @ABDELAESPRIELLA @andresguerraho @agaviriau @anibalgaviria @CamiloRomero @carolinacorcho @ClaudiaLopez @ClaraLopezObre @CristoBustos @DanielPalam @EfrainCepeda @EnriquePenalosa @FBarbosaDelgado @German_Vargas @gloriainesramir @GloriaFlorezSI @GustavoBolivar @hectorolimpo @juanmanuelgalan @JuanGZuluaga @JDOviedoAr @JCardenasRey @lunadavid @LuisGMurillo @luiscrh @MariaFdaCabal @MauricioCard @MauricioGomezCO @MauriceArmitage @MauricioLizcano @MiguelUribeL @PalomaValenciaL @PizarroMariaJo @PinzonBueno @PaolaHolguin @QuinteroCalle @RoyBarreras @sergio_fajardo @VickyDavilaH,['1968324033168195957'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 54}",2025-09-17 14:39:53+00:00,jelondono,Jairo E. Londoño Cárdenas
"{'mentions': [{'start': 0, 'end': 12, 'username': 'Juan_Florez', 'id': '96779730'}, {'start': 13, 'end': 29, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 30, 'end': 45, 'username': 'andresguerraho', 'id': '82697443'}, {'start': 46, 'end': 56, 'username': 'agaviriau', 'id': '175806207'}, {'start': 57, 'end': 71, 'username': 'anibalgaviria', 'id': '37758638'}, {'start': 72, 'end': 85, 'username': 'CamiloRomero', 'id': '49681553'}, {'start': 86, 'end': 101, 'username': 'carolinacorcho', 'id': '346151846'}, {'start': 102, 'end': 115, 'username': 'ClaudiaLopez', 'id': '137908875'}, {'start': 116, 'end': 131, 'username': 'ClaraLopezObre', 'id': '126832572'}, {'start': 132, 'end': 145, 'username': 'CristoBustos', 'id': '66711542'}, {'start': 146, 'end': 158, 'username': 'DanielPalam', 'id': '120805318'}, {'start': 159, 'end': 172, 'username': 'EfrainCepeda', 'id': '83861270'}, {'start': 173, 'end': 189, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 190, 'end': 206, 'username': 'FBarbosaDelgado', 'id': '1734953190297100289'}, {'start': 207, 'end': 221, 'username': 'German_Vargas', 'id': '20456814'}, {'start': 222, 'end': 238, 'username': 'gloriainesramir', 'id': '60069990'}, {'start': 239, 'end': 254, 'username': 'GloriaFlorezSI', 'id': '296863250'}, {'start': 255, 'end': 270, 'username': 'GustavoBolivar', 'id': '50981729'}, {'start': 271, 'end': 284, 'username': 'hectorolimpo', 'id': '273145022'}, {'start': 285, 'end': 301, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 303, 'end': 316, 'username': 'JuanGZuluaga', 'id': '202812622'}, {'start': 317, 'end': 328, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 329, 'end': 342, 'username': 'JCardenasRey', 'id': '967396319986843648'}, {'start': 343, 'end': 353, 'username': 'lunadavid', 'id': '44740326'}, {'start': 354, 'end': 367, 'username': 'LuisGMurillo', 'id': '293612779'}, {'start': 368, 'end': 376, 'username': 'luiscrh', 'id': '87025783'}, {'start': 377, 'end': 391, 'username': 'MariaFdaCabal', 'id': '350862112'}, {'start': 392, 'end': 405, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 406, 'end': 422, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 423, 'end': 439, 'username': 'MauriceArmitage', 'id': '2792805879'}]}",212546378,1968323905569104313,"@Juan_Florez @ABDELAESPRIELLA @andresguerraho @agaviriau @anibalgaviria @CamiloRomero @carolinacorcho @ClaudiaLopez @ClaraLopezObre @CristoBustos @DanielPalam @EfrainCepeda @EnriquePenalosa @FBarbosaDelgado @German_Vargas @gloriainesramir @GloriaFlorezSI @GustavoBolivar @hectorolimpo @juanmanuelgalan  @JuanGZuluaga @JDOviedoAr @JCardenasRey @lunadavid @LuisGMurillo @Luiscrh @MariaFdaCabal @MauricioCard @MauricioGomezCo @MauriceArmitage
⤵️",['1968323905569104313'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 48}",2025-09-17 14:39:23+00:00,jelondono,Jairo E. Londoño Cárdenas
"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/dlWq33UAwS', 'expanded_url': 'https://ifmnoticias.com/oviedo-oficializo-lista-a-la-camara-por-bogota-y-definio-ejes-de-su-propuesta-politica/', 'display_url': 'ifmnoticias.com/oviedo-oficial…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1968317112986013696/g6zTcXlc?format=jpg&name=orig', 'width': 800, 'height': 365}, {'url': 'https://pbs.twimg.com/news_img/1968317112986013696/g6zTcXlc?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Oviedo oficializó lista a la Cámara por Bogotá y definió ejes de su propuesta política', 'description': 'Juan Daniel Oviedo, aspirante a la Presidencia de la República, presentó la lista a la Cámara de Representantes por Bogotá de su movimiento Con Toda Por Bogotá, integrada por Paula Moreno, Antonio Perry y Carlos Eduardo Forero.', 'unwound_url': 'https://ifmnoticias.com/oviedo-oficializo-lista-a-la-camara-por-bogota-y-definio-ejes-de-su-propuesta-politica/'}], 'mentions': [{'start': 88, 'end': 99, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 129, 'end': 141, 'username': 'ifmnoticias', 'id': '910239873298259969'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.8366, 'type': 'Organization', 'normalized_text': 'Oviedo'}, {'start': 40, 'end': 45, 'probability': 0.8554, 'type': 'Place', 'normalized_text': 'Bogotá'}]}",910239873298259969,1968317070376099910,"Oviedo oficializó lista a la Cámara por Bogotá y definió ejes de su propuesta política 
@JDOviedoAr 
https://t.co/dlWq33UAwS vía @ifmnoticias",['1968317070376099910'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 712}",2025-09-17 14:12:13+00:00,ifmnoticias,IFMNOTICIAS
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 27, 'end': 35, 'username': 'minieto', 'id': '45360953'}]}",1683902423285235715,1968316905741304179,@JDOviedoAr @ConTodaPorCol @minieto Presté mi cuenta para enviar el mensaje,['1968316905741304179'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 15}",2025-09-17 14:11:34+00:00,BaudiNovoa71031,Bao Nova
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 12, 'end': 22, 'probability': 0.9215, 'type': 'Person', 'normalized_text': 'Juan Daniel'}]}",3299277441,1968312426073632964,"@JDOviedoAr Juan Daniel.  Tu energía, método propositivo y respetuoso es muy valioso en la política actual.

Animo!",['1968312426073632964'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 268}",2025-09-17 13:53:46+00:00,AreizaJorgeI,Jorge I. Areiza
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",469794569,1968309891074007348,@JDOviedoAr Debiera no perder tiempo y alinearse con alguien de derecha que realmente tenga posibilidades de llegar,['1968309891074007348'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 98}",2025-09-17 13:43:42+00:00,donfer8,Don fer 8
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1503567628937355270,1968309432833733061,"@JDOviedoAr Que paso con ser pilo paga 
También se perdió esa plática 😖😖😖😖",['1968309432833733061'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",2025-09-17 13:41:52+00:00,LuchoT77885051,Luis E
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1585455121588277248,1968306385780900259,"@JDOviedoAr Yo creo que es muy muy difícil que llegues a la presidencia y es aun mas difícil sin hacer alianzas, lastimosamente no tienes la fuerza todavia que se necesita para ser presidente.",['1968306385780900259'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 184}",2025-09-17 13:29:46+00:00,dagon_dev,Javier
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",127620307,1968304026539409639,"@JDOviedoAr Jajaja hágale un sisben a los rico , y dele más crédito al pobre para que se endeude más 🤣",['1968304026539409639'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",2025-09-17 13:20:23+00:00,JajaBolainas,Cristian Quesada
"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/oU29ccMl6r', 'expanded_url': 'https://x.com/matutinadas/status/1968301679079768547/photo/1', 'display_url': 'pic.x.com/oU29ccMl6r', 'media_key': '3_1968301673647853568'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1104552108987215873,1968301679079768547,@JDOviedoAr https://t.co/oU29ccMl6r,['1968301679079768547'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 163}",2025-09-17 13:11:04+00:00,matutinadas,ALFREDO SARMIENTO NARVÁEZ
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 234, 'end': 241, 'probability': 0.9755, 'type': 'Place', 'normalized_text': 'Colombia'}]}",1392840820760322049,1968299901051351062,"@JDOviedoAr Falso, la migración de Colombianos solo aumenta, una fuga de cerebros con terribles consecuencias a futuro. Una moneda sin respaldo de valor como el peso , jamás dejara desarrollar una economía sana. Si pueden, váyanse de Colombia, es por su bien .",['1968299901051351062'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 22}",2025-09-17 13:04:00+00:00,SushiNinja420,Heisenberg
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 28, 'username': 'GERMNSEPULVEDA2', 'id': '2954091405'}]}",1511542254,1968292654455943402,@JDOviedoAr @GERMNSEPULVEDA2 Ese sujeto ya engañó a los bogotanos,['1968292654455943402'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19}",2025-09-17 12:35:12+00:00,CarlosAMontoyaC,Carlos A Montoya C
"{'urls': [{'start': 269, 'end': 292, 'url': 'https://t.co/rxYhFqKN9u', 'expanded_url': 'https://x.com/CxRamirezMiguel/status/1968287965559296059/video/1', 'display_url': 'pic.x.com/rxYhFqKN9u', 'media_key': '13_1968287868079468544'}], 'mentions': [{'start': 56, 'end': 67, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 132, 'end': 137, 'probability': 0.9808, 'type': 'Place', 'normalized_text': 'Bogotá'}, {'start': 154, 'end': 161, 'probability': 0.9786, 'type': 'Place', 'normalized_text': 'Colombia'}]}",1399484619574198272,1968287965559296059,"No hay cansancio, trabajar por la gente es primero, con @JDOviedoAr se gestiona el tiempo para cumplirle a sus seguidores, antes en Bogotá ahora por toda Colombia. Ese es el compromiso de alguien que quiere un cambio real por el país, además fiel a sus amigos como con https://t.co/rxYhFqKN9u",['1968287965559296059'],"{'retweet_count': 5, 'reply_count': 1, 'like_count': 8, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 213}",2025-09-17 12:16:34+00:00,CxRamirezMiguel,Miguel Ramirez Gomez
"{'mentions': [{'start': 0, 'end': 16, 'username': 'Sumercequeopina', 'id': '544763600'}, {'start': 17, 'end': 31, 'username': 'LuisDavidCaro', 'id': '61323767'}, {'start': 32, 'end': 45, 'username': 'Danielbricen', 'id': '204448549'}, {'start': 46, 'end': 61, 'username': 'DELAESPRIELLAE', 'id': '548906668'}, {'start': 62, 'end': 75, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 76, 'end': 91, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 92, 'end': 103, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 104, 'end': 114, 'username': 'lunadavid', 'id': '44740326'}, {'start': 115, 'end': 123, 'username': 'jrestrp', 'id': '327553766'}]}",1295170012525793281,1968280131258159180,"@Sumercequeopina @LuisDavidCaro @Danielbricen @DELAESPRIELLAE @VickyDavilaH @sergio_fajardo @JDOviedoAr @lunadavid @jrestrp 🤣🤣🤣🤣🤣🤣🤣🤣🤣 los ladrones que se robaron los recursos son los que deben responder, que por cierto... son uribistas.",['1968280131258159180'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 13}",2025-09-17 11:45:26+00:00,JugadorKratos,Jugador kratos
